╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~ды,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
к№╜м░╧,дgжa,дд╕Їмq2671~2700жa╕╣,2514.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,10367600,4124,,0.0,0,,RPSNMLOLLHKFFJE68CA
┤Єд║░╧,й╨жa(дgжa+л╪кл),░к╢пел┤Єд║░╧к°╣╪╕Ї31~60╕╣,106.95,жэ,,,10403,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1030422,227.4,5,2,4,ж│,╡L,11000000,48373,,0.0,0,,RPVNMLTKLHKFFJE76CA
╕Їж╦░╧,й╨жa(дgжa+л╪кл),░к╢пел╕Їж╦░╧дjк└╕Ї126л╤91~120╕╣,72.15,жэ,,,10403,дgжa2л╪кл1иожь0,е■,2,│zд╤нэ,жэ░╙е╬,е[▒j┐j│y,0670926,81.9,3,2,2,ж│,╡L,2100000,25641,,0.0,0,,RPPNMLRLLHKFFJE68CA
дпкZ░╧,й╨жa(дgжa+л╪кл),░к╢пелдпкZ░╧дK╝wжш╕Ї181~210╕╣,127.62,жэ,,,10402,дgжa1л╪кл1иожь0,е■,5,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0991203,297.67,5,2,5,ж│,╡L,21000000,70548,,0.0,0,,RPVNMLRJNHKFFIE56CA
╕Їж╦░╧,й╨жa(дgжa+л╪кл),░к╢пел╕Їж╦░╧░ъйў╕Ї391~420╕╣,79.62,жэ,,,10402,дgжa2л╪кл1иожь0,е■,3,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0940527,170.38,5,2,3,ж│,╡L,8500000,49888,,0.0,0,,RPXNMLKKMHKFFJE78CA
м№┐@░╧,дgжa,└sкFмq1~30жa╕╣,1257.62,,пSйw╣A╖~░╧,╣Aкке╬жa,10402,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2100000,1670,,0.0,0,,RPPNMLSLLHKFFKE88CA
кL╢щ░╧,й╨жa(дgжa+л╪кл),░к╢пелкL╢щ░╧кLд║╕Ї70л╤31~60╕╣,113.39,жэ,,,10403,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1030816,207.2,4,1,3,ж│,╡L,7180000,34653,,0.0,0,,RPSNMLTKLHKFFLE66CA
дj╝d░╧,й╨жa(дgжa+л╪кл),░к╢пелдj╝d░╧╗ёкLд@╕Ї82л╤301~330╕╣,97.8,жэ,,,10403,дgжa2л╪кл1иожь0,е■,4,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030930,184.55,4,2,3,ж│,╡L,7950000,43078,,0.0,0,,RPTNMLTKLHKFFLE76CA
дj╝d░╧,дgжa,еюнэмq871~900жa╕╣,5.33,╣A,,,10403,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,24150,4531,,0.0,0,е╗╢R╜ц╝╨к║лY─▌мJжил╤╣DбC,RPOOMLPLLHKFFLE68CA
дj╝d░╧,й╨жa(дgжa+л╪кл),░к╢пелдj╝d░╧е|║√╕Ї331~360╕╣,102.0,жэ,,,10402,дgжa1л╪кл1иожь0,е■,3,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030618,179.11,4,2,3,ж│,╡L,10220000,57060,,0.0,0,,RPTOMLLJMHKFFLE68CA
дj╝d░╧,дgжa,дW╝dлnмq691~720жa╕╣,143.95,ифеL,,,10402,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1200000,8336,,0.0,0,,RPPNMLPLLHKFFLE78DA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧лnйў╕Ї21л╤1~30╕╣,23.9,жэ,,,10403,дgжa2л╪кл1иожь0,д@╝hбAдG╝hбAдT╝h,16,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэ░╙е╬,┐√╡м▓V╛одg│y,0800228,204.8,4,2,3,ж│,ж│,10580000,51660,,0.0,0,,RPOOMLTKLHKFFGE68EA
нd╢о░╧,й╨жa(дgжa+л╪кл),░к╢пелнd╢о░╧║╓╣╪╡є1~30╕╣,32.2,жэ,,,10403,дgжa1л╪кл1иожь0,дн╝hбA╣q▒ш╝╙▒ш╢б,5,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),,┐√╡м▓V╛одg│y,0791109,116.09,3,1,2,ж│,╡L,2527600,21773,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPTNMLKMLHKFFBE77DA
нd╢о░╧,дgжa,╜├кZмq301~330жa╕╣,12.7,ифеL,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,380000,29921,,0.0,0,(е]зt)д╜ж@│]мIлOпdжaдзецйЎбC,RPSNMLTKLHKFFBE38DA
дTе┴░╧,й╨жa(дgжa+л╪кл),░к╢пелдTе┴░╧дj╝y╡є121~150╕╣,23.14,жэ,,,10402,дgжa1л╪кл1иожь0,дG╝h,5,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),,┐√╡м▓V╛одg│y,0741109,90.34,3,2,2,ж│,╡L,2850000,31547,,0.0,0,,RPRNMLLLLHKFFDE77DA
дTе┴░╧,й╨жa(дgжa+л╪кл),░к╢пелдTе┴░╧┬n╢з╡є99л╤1~30╕╣,66.0,жэ,,,10402,дgжa2л╪кл1иожь0,е■,4,│zд╤нэ,,┐√╡м▓V╛одg│y,0680817,154.02,5,1,4,ж│,╡L,3800000,24672,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбCе└дl╢R╜ц,RPOOMLQLLHKFFDE08DA
лe┬э░╧,й╨жa(дgжa+л╪кл),░к╢пеллe┬э░╧дд╡╪дн╕Ї969л╤1з╦1~30╕╣,34.58,жэ,,,10402,дgжa1л╪кл1иожь0,дG╝h,12,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеж╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0830726,157.58,3,2,2,ж│,╡L,2150292,13647,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPWNMLLMLHKFFCE28DA
е╥еP░╧,й╨жa(дgжa+л╪кл),░к╢пеле╥еP░╧дд╢щ╕Ї37л╤1~30╕╣,101.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,10403,дgжa1л╪кл1иожь0,е■,2,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0830817,128.39,2,1,2,ж│,╡L,900000,7010,,0.0,0,,RPQNMLNLLHKFFHE28DA
ек└ч░╧,й╨жa(дgжa+л╪кл),░к╢пелек└ч░╧╡╪оL╕Ї1471~1500╕╣,5.21,░╙,,,10403,дgжa1л╪кл1иожь0,дC╝h,16,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840814,62.78,2,1,1,ж│,ж│,2950000,46989,,0.0,0,,RPQOMLPKMHKFFEE28DA
╖г▒ъ░╧,й╨жa(дgжa+л╪кл),░к╢пел╖г▒ъ░╧┤f┬╫╡є61~90╕╣,17.65,жэ,,,10403,дgжa1л╪кл1иожь0,дK╝h,13,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0870323,113.24,3,2,2,ж│,ж│,3150000,27817,,0.0,0,,RPROMLPKMHKFFEE38DA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧кCж{жш╡є151~180╕╣,14.38,жэ,,,10403,дgжa1л╪кл1иожь0,дT╝h,16,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0850110,107.25,3,2,2,ж│,ж│,3350000,31235,,0.0,0,,RPUOMLSKLHKFFGE09DA
ек└ч░╧,дgжa,еклnмq1921~1950жa╕╣,192.0,жэ,,,10401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,11600000,60417,,0.0,0,,RPQQMLQKMHKFFEE58DA
йгдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелйгдs░╧е·╝ц╕Ї121~150╕╣,26.17,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,10402,дgжa1л╪кл1иожь1,дT╝h,5,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0851205,93.83,3,2,2,ж│,╡L,2500000,26644,д@╝╙енн▒,0.0,0,,RPQNMLLLLHKFFFE87DA
ек└ч░╧,й╨жa(дgжa+л╪кл),░к╢пелек└ч░╧йMе·╡є152л╤1~30╕╣,54.0,жэ,,,10403,дgжa1л╪кл1иожь0,е■,2,│zд╤нэ,,е[▒j┐j│y,0620515,67.56,3,2,3,ж│,╡L,5250000,77709,,0.0,0,,RPTNMLNKMHKFFEE28DA
м№┐@░╧,дgжa,м№┐@мq2161~2190жa╕╣,1100.61,,пSйw╣A╖~░╧,╣Aкке╬жa,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1100600,1000,,0.0,0,,RPRNMLTKLHKFFKE56DA
дпкZ░╧,й╨жa(дgжa+л╪кл),░к╢пелдпкZ░╧дK╝wкF╕Ї331~360╕╣,94.97,жэ,,,10403,дgжa1л╪кл1иожь0,е■,3,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0970425,187.35,4,1,3,ж│,╡L,7100000,37897,,0.0,0,,RPROMLMLMHKFFIE58DA
┤Єд║░╧,й╨жa(дgжa+л╪кл),░к╢пел┤Єд║░╧е┐╕qдG╕Ї46л╤4з╦1~30╕╣,79.25,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,10403,дgжa3л╪кл1иожь0,е■,3,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0840118,143.03,3,3,3,ж│,╡L,3800000,26568,,0.0,0,,RPPNMLOLLHKFFJE48DA
дp┤ф░╧,й╨жa(дgжa+л╪кл),░к╢пелдp┤ф░╧лCдs╡є121~150╕╣,74.94,жэ,,,10312,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одg│y,0941130,185.16,5,2,4,ж│,╡L,9500000,51307,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPSOMLTKLHKFFCE58DA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧дх╖╡╡є61~90╕╣,11.66,жэ,,,10403,дgжa1л╪кл1иожь0,дн╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1000912,77.8,2,2,1,ж│,ж│,4600000,59126,,0.0,0,,RPOOMLRKMHKFFGE58EA
кL╢щ░╧,дgжa,╖╦ж{мq2731~2760жa╕╣,89.0,ифеL,,,10402,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,605200,6800,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPPNMLMJMHKFFLE38DA
кL╢щ░╧,й╨жa(дgжa+л╪кл),░к╢пелкL╢щ░╧кLд║╕Ї70л╤31~60╕╣,117.35,жэ,,,10402,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1030816,207.2,4,1,3,ж│,╡L,9450000,45608,,0.0,0,зtе■┤╔╕╦цC,RPQNMLNJMHKFFLE48CA
к№╜м░╧,й╨жa(дgжa+л╪кл),░к╢пелк№╜м░╧жие\╡є121~150╕╣,138.75,жэ,,,10304,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1030908,304.91,7,3,6,ж│,╡L,14600000,47883,,0.0,0,дgжaбBл╪клд└зO╡n░Oо╫еє,╗Pжмеєжr╕╣012840м░├Ў│sеє,RPOOMLNKNHKFFJE38CA
дj╝d░╧,й╨жa(дgжa+л╪кл),░к╢пелдj╝d░╧дп╝w╕Ї16л╤31~60╕╣,27.67,жэ,,,10402,дgжa1л╪кл1иожь0,д@╝hбAдG╝hбAдT╝h,10,й▒н▒(й▒╛Q),жэ░╙е╬,┐√╡м▓V╛одg│y,0821231,167.06,3,2,3,ж│,╡L,3520000,21070,,0.0,0,,RPRNMLNLLHKFFLE68CA
дj╝d░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелдj╝d░╧д║з|╕Ї151~180╕╣,10.85,жэ,,,10403,дgжa1л╪кл1иожь1,е|╝h,17,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0870225,120.12,2,2,2,ж│,ж│,2050000,17066,йY╣Dенн▒,0.0,0,,RPSNMLKLLHKFFLE48CA
кL╢щ░╧,й╨жa(дgжa+л╪кл),░к╢пелкL╢щ░╧кLоa╕Їд@мq121~150╕╣,179.0,жэ,,,10401,дgжa2л╪кл1иожь0,е■,3,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1031115,206.16,0,0,0,╡L,╡L,5092000,24699,,0.0,0,,RPTNMLKLLHKFFLE58CA
дj╝d░╧,й╨жa(дgжa+л╪кл),░к╢пелдj╝d░╧╗ёкLд@╕Ї82л╤271~300╕╣,97.8,жэ,,,10402,дgжa2л╪кл1иожь0,е■,3,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030930,177.76,5,2,3,ж│,╡L,7800000,43879,,0.0,0,,RPWNMLKLLHKFFLE88CA
дj╝d░╧,й╨жa(дgжa+л╪кл),░к╢пелдj╝d░╧╗ёкLд@╕Ї82л╤301~330╕╣,97.8,жэ,,,10403,дgжa2л╪кл1иожь0,е■,3,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030930,177.76,5,2,3,ж│,╡L,8100000,45567,,0.0,0,1бBе╗йv╢R╜ц┴`╗∙д║зt╝╦л~л╬д║й╥ж│╕╦цCбC2бBжaмFдh╢╚и№░U╢R╜цо╫еєе╙╜╨╡n░OбAи├е╝еN▓z╝╢└└дг░╩▓г╢R╜цл┤м∙о╤бAе╗жиец╕ъ░TлYе╤┼vзQдHж█жц┤ги╤─▌╣ъбC,RPXNMLKLLHKFFLE98CA
дj╝d░╧,дgжa,п╬д╜╢щмq5251~5280жa╕╣,9.0,жэ,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,194850,21650,,0.0,0,,RPPNMLNLLHKFFLE48CA
м№┐@░╧,дgжa,м№┐@мq6451~6480жa╕╣,75.25,,пSйw╣A╖~░╧,╣Aкке╬жa,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,200000,2658,,0.0,0,,RPRNMLPLLHKFFKE78CA
м№┐@░╧,дgжa,└sкFмq421~450жa╕╣,1067.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10312,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,770000,722,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPUNMLSJMHKFFKE66CA
м№┐@░╧,дgжa,└sкFмq421~450жa╕╣,1167.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,816900,700,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPVNMLSJMHKFFKE76CA
м№┐@░╧,дgжa,└sкFмq421~450жa╕╣,2051.05,,пSйw╣A╖~░╧,╣Aкке╬жa,10401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1480241,722,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPWNMLSJMHKFFKE86CA
м№┐@░╧,дgжa,м№┐@мq3931~3960жa╕╣,151.5,,пSйw╣A╖~░╧,╣Aкке╬жa,10402,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5000000,33003,,0.0,0,е]зtжaдWе╝┐ьлOжs╡n░Oдз│zд╤л╪кл,RPROMLSJMHKFFKE09CA
м№┐@░╧,дgжa,└sи{мq4651~4680жa╕╣,1968.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10402,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,8010675,4070,,0.0,0,,RPQNMLLLLHKFFKE28CA
м№┐@░╧,дgжa,└sи{мq4651~4680жa╕╣,700.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10402,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2849325,4070,,0.0,0,,RPRNMLLLLHKFFKE38CA
м№┐@░╧,дgжa,└sкFмq601~630жa╕╣,4660.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10402,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,6400000,1373,,0.0,0,,RPSNMLLLLHKFFKE48CA
к№╜м░╧,дgжa,▒^дs└чмq241~270жa╕╣,76.0,,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,72200,950,,0.0,0,,RPSNMLMJMHKFFJE38CA
к№╜м░╧,дgжa,▒^дs└чмq241~270жa╕╣,76.0,,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,72200,950,,0.0,0,,RPTNMLMJMHKFFJE48CA
к№╜м░╧,й╨жa(дgжa+л╪кл),░к╢пелк№╜м░╧┤_жw╕Ї31~60╕╣,113.6,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,10403,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одg│y,1030227,249.65,5,2,2,ж│,╡L,9850000,39455,,0.0,0,,RPOOMLOLLHKFFJE38CA
╕Їж╦░╧,дgжa,╡╪е┐мq1081~1110жa╕╣,190.31,,╢mз°░╧,дA║╪л╪┐vе╬жa,10403,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,11000000,57800,,0.0,0,зtе╝лOжs╡n░Oл╪кл2┤╔,RPWNMLTKLHKFFJE86CA
е╨╝d░╧,дgжa,д√╕YоHмq361~390жa╕╣,482.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1800000,3734,,0.0,0,╢┼░╚дHдздl╢Rж^,л╪кле╝лOжs,RPPNMLKLLHKFFJE97CA
дпкZ░╧,й╨жa(дgжa+л╪кл),░к╢пелдпкZ░╧дпкZи╜дде┐╕Ї136л╤1~30╕╣,119.67,░╙,,,10402,дgжa2л╪кл1иожь0,е■,4,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031119,237.0,4,2,4,ж│,╡L,14700000,62025,,0.0,0,,RPUNMLRJMHKFFIE98CA
дпкZ░╧,й╨жa(дgжa+л╪кл),░к╢пелдпкZ░╧жW┤Є╡є126л╤1~30╕╣,32.0,жэ,,,10403,дgжa1л╪кл1иожь0,дT╝h,4,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0680430,52.76,3,2,1,ж│,╡L,1500000,28431,,0.0,0,,RPVPMLRJMHKFFIE66CA
дjк└░╧,дgжa,╕Uкўмq391~420жa╕╣,386.45,жэ,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,7014000,18150,,0.0,0,,RPTNMLTJMHKFFIE09CA
дjк└░╧,дgжa,╕Uкўмq271~300жa╕╣,1055.68,жэ,,,10403,дgжa8л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,36868051,34924,,0.0,0,,RPXNMLOKMHKFFIE09CA
дjк└░╧,дgжa,╕Uкўмq271~300жa╕╣,96.03,жэ,,,10403,дgжa8л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2798083,29138,,0.0,0,,RPPOMLOKMHKFFIE38CA
дjк└░╧,дgжa,╕Uкўмq391~420жa╕╣,41.28,жэ,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1011360,24500,,0.0,0,,RPROMLOKMHKFFIE58CA
дjк└░╧,дgжa,╕Uкўмq271~300жa╕╣,64.02,жэ,,,10403,дgжa8л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1869611,29204,,0.0,0,,RPSOMLOKMHKFFIE68CA
дjк└░╧,дgжa,╕Uкўмq271~300жa╕╣,17.22,жэ,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,421890,24500,,0.0,0,,RPWOMLOKMHKFFIE09CA
дjк└░╧,дgжa,╕Uкўмq271~300жa╕╣,10.47,жэ,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,256515,24500,,0.0,0,,RPXOMLOKMHKFFIE56CA
дjк└░╧,дgжa,╕Uкўмq181~210жa╕╣,3004.37,жэ,,,10403,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,118064200,39297,,0.0,0,,RPXNMLNKMHKFFIE98CA
дjк└░╧,дgжa,╕Uкўмq241~270жa╕╣,58.39,жэ,,,10403,дgжa4л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1808700,30976,,0.0,0,,RPOOMLNKMHKFFIE18CA
дпкZ░╧,й╨жa(дgжa+л╪кл),░к╢пелдпкZ░╧е├╖sдн╡є1~30╕╣,94.55,жэ,,,10403,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1011211,194.43,5,2,4,ж│,╡L,14280000,73445,,0.0,0,,RPXNMLQKMHKFFIE66CA
│╛кQ░╧,й╨жa(дgжa+л╪кл),░к╢пел│╛кQ░╧кQоH╕Ї3л╤63з╦1~30╕╣,76.43,,д@пы╣A╖~░╧,д■║╪л╪┐vе╬жa,10403,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0840407,199.83999999999997,5,1,4,ж│,╡L,6300000,31525,,0.0,0,,RPTNMLRLLHKFFIE98CA
│╛кQ░╧,й╨жa(дgжa+л╪кл),░к╢пел│╛кQ░╧кQоHе_л╤1~30╕╣,170.93,╣A,,,10402,дgжa4л╪кл1иожь0,е■,2,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0780120,137.83,6,2,4,ж│,╡L,7600000,55140,,0.0,0,,RPPNMLLLLHKFFIE97CA
дпкZ░╧,й╨жa(дgжa+л╪кл),░к╢пелдпкZ░╧е├йўдT╡є72л╤31~60╕╣,76.36,жэ,,,10402,дgжa2л╪кл1иожь0,е■,4,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0990930,163.66,4,2,4,ж│,ж│,7800000,47660,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPSNMLNLLHKFFIE48CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧дд▒[дG╕Ї583л╤1~30╕╣,34.87,жэ,,,10403,дgжa1л╪кл4иожь0,дC╝h,7,╡╪╖H(10╝hзtеHдUж│╣q▒ш),,┐√╡м▓V╛одg│y,0850124,106.84,3,2,1,ж│,ж│,2350000,21998,,0.0,0,,RPTPMLKKMHKFFGE28CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧╢щнZ╕Ї131л╤1~30╕╣,104.36,жэ,,,10402,дgжa2л╪кл1иожь0,е■,4,│zд╤нэ,игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,0950715,235.83,3,2,4,ж│,╡L,10000000,42403,,0.0,0,,RPUNMLKKMHKFFGE18CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧║оз°╡є56л╤1~30╕╣,69.0,жэ,,,10402,дgжa1л╪кл1иожь0,е■,3,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0780427,151.93,4,3,3,ж│,╡L,7200000,47390,,0.0,0,,RPVNMLKKMHKFFGE28CA
╗ёдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╗ёдs░╧е_йўдT╡є1~30╕╣,25.49,жэ,,,10309,дgжa1л╪кл1иожь1,дQдE╝h,19,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1010409,222.86,4,2,2,ж│,ж│,7800000,35000,йY╣Dенн▒,27.76,0,,RPSOMLNKMHKFFGE38CA
╗ёдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╗ёдs░╧╖ч┐│╕Ї451~480╕╣,81.48,жэ,,,10402,дgжa1л╪кл1иожь1,д@╝hбAдG╝h,14,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1010502,346.05,0,0,0,╡L,ж│,16748588,48399,йY╣Dенн▒,0.0,0,,RPVNMLQKMHKFFGE88CA
╗ёдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╗ёдs░╧╖ч┐│╕Ї481~510╕╣,63.43,жэ,,,10402,дgжa1л╪кл1иожь1,д@╝hбAдG╝h,14,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1010502,259.44,0,0,0,╡L,ж│,13500000,52035,йY╣Dенн▒,0.0,0,,RPWNMLQKMHKFFGE98CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧е_дх╡є91~120╕╣,23.69,жэ,,,10401,дgжa1л╪кл1иожь0,д@╝hбAдG╝hбA├M╝╙,13,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэ░╙е╬,┐√╡м▓V╛одg│y,0830517,132.05,3,3,2,ж│,ж│,5100000,38622,,0.0,0,,RPPNMLRKMHKFFGE38CA
