╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~ды,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧┬∙?╕Ї181~210╕╣,15.86,жэ,,,10403,дgжa1л╪кл1иожь0,дн╝h,7,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0811110,74.05,2,2,1,ж│,ж│,4500000,60770,,0.0,0,,RPPOMLNLLHKFFAH77CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧└s╣╪╡є61~90╕╣,435.89,дu,,,10401,дgжa2л╪кл2иожь0,е■,4,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0850729,1583.18,0,0,0,╡L,ж│,68000000,42952,,0.0,0,,RPROMLNLLHKFFAH97CA
└tдs░╧,й╨жa(дgжa+л╪кл),оч╢щел└tдs░╧й·╝w╕Ї240л╤1~30╕╣,10.75,жэ,,,10402,дgжa1л╪кл1иожь0,д╗╝h,6,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0901119,34.79,1,1,1,ж│,╡L,1850000,53176,,0.0,0,,RPUQMLKLLHKFFAH18CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧╖qдG╡є61~90╕╣,16.08,жэ,,,10401,дgжa1л╪кл1иожь0,дн╝h,7,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0921205,75.92,2,1,2,ж│,╡L,4650000,61249,,0.0,0,,RPWOMLNLLHKFFAH48CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧ддоHд╗╡є1~30╕╣,23.16,жэ,,,10402,дgжa1л╪кл2иожь1,дн╝h,9,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0920102,173.91,4,2,2,ж│,ж│,12800000,73601,йY╣Dенн▒,0.0,0,,RPRPMLKLLHKFFAH77CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧└sмuдG╡є31~60╕╣,11.96,░╙,,,10402,дgжa1л╪кл1иожь1,дE╝h,19,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1021023,138.75,2,2,1,ж│,ж│,8300000,59820,йY╣Dенн▒,27.63,0,,RPUPMLNLLHKFFAH38CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧дjж│╕Ї541~570╕╣,11.23,жэ,,,10401,дgжa1л╪кл1иожь0,дQд╗╝h,19,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840419,111.75,3,2,2,ж│,ж│,4600000,41163,,0.0,0,,RPOQMLNLLHKFFAH87CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧дj┐│жш╕ЇдGмq181~210╕╣,6.42,жэ,,,10402,дgжa1л╪кл1иожь0,дQд@╝h,14,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0921114,61.7,1,1,1,ж│,ж│,4800000,77796,,0.0,0,,RPQNMLNLLHKFFAH77CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧░ъ┬╫д╗╡є31~60╕╣,15.73,жэ,,,10401,дgжa1л╪кл1иожь0,дC╝h,13,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0961023,84.43,2,2,1,ж│,ж│,5800000,68696,,0.0,0,,RPSOMLNLLHKFFAH08CA
└tдs░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел└tдs░╧к°╣╪╕Ї269л╤1~30╕╣,21.47,жэ,,,10402,дgжa1л╪кл1иожь1,дC╝h,13,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1030530,163.68,3,2,2,ж│,ж│,8250000,50403,йY╣Dенн▒,44.88,0,,RPWNMLNLLHKFFAH38CA
└tдs░╧,й╨жa(дgжa+л╪кл),оч╢щел└tдs░╧╕U╣╪╕Їд@мq241л╤2з╦1~30╕╣,4.63,░╙,,,10403,дgжa1л╪кл1иожь0,дQдн╝h,16,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0831126,61.0,2,1,1,ж│,ж│,5600000,91803,,0.0,0,,RPPNMLQLLHKFFAH97CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧┤┬╢з╡є1~30╕╣,3.33,░╙,,,10402,дgжa1л╪кл1иожь0,дE╝h,14,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0861117,34.81,1,1,1,ж│,ж│,2200000,63200,,0.0,0,,RPTPMLPLLHKFFAH48CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧▓°дG╡є160л╤1~30╕╣,919.0,жэ,,,10312,дgжa4л╪кл1иожь0,е■,2,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0750124,130.2,4,1,4,ж│,ж│,133440000,1024885,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPXNMLQLLHKFFAH78CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧╕g░ъ╕Ї1~30╕╣,33.69,жэ,,,10403,дgжa1л╪кл1иожь1,дQд╗╝h,16,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0801205,292.86,0,0,0,╡L,ж│,12000000,40975,йY╣Dенн▒,0.0,0,,RPWNMLRLLHKFFAH78CA
└tдs░╧,й╨жa(дgжa+л╪кл),оч╢щел└tдs░╧┬╫║a╡є26л╤1~30╕╣,66.78,жэ,,,10402,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0930120,173.86,3,2,3,ж│,╡L,9570000,55044,,0.0,0,,RPTRMLLJMHKFFAH18CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧е├жw╕Ї411л╤1~30╕╣,28.83,жэ,,,10401,дgжa1л╪кл1иожь0,д@╝h,5,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0701118,95.30000000000001,0,0,0,╡L,ж│,6800000,71354,,0.0,0,,RPWRMLLJMHKFFAH48CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧╖O╝w╡є91~120╕╣,15.44,жэ,,,10402,дgжa3л╪кл1иожь1,д╗╝h,13,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0930720,139.57999999999998,3,2,2,ж│,ж│,8250000,59106,йY╣Dенн▒,0.0,0,,RPSOMLKMLHKFFAH87CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧░ъ╕tдG╡є121~150╕╣,25.7,жэ,,,10402,дgжa1л╪кл1иожь1,дK╝h,8,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840902,142.64,4,2,2,ж│,ж│,6000000,42064,йY╣D╛ў▒ё,0.0,0,,RPSQMLKMLHKFFAH08CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧дj┐│жш╕ЇдGмq69л╤61~90╕╣,17.42,жэ,,,10403,дgжa2л╪кл1иожь1,дG╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1000309,129.16,2,2,1,ж│,ж│,9000000,69681,йY╣Dенн▒,0.0,0,,RPWSMLLJMHKFFAH58CA
оч╢щ░╧,иожь,оч╢щелоч╢щ░╧е┴ж│дQдн╡є1~30╕╣,28.25,жэ,,,10402,дgжa0л╪кл0иожь1,д@╝h,10,ифеL,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0950124,16.86,0,0,0,ж│,ж│,0,,йY╣Dенн▒,0.0,0,,RPTNMLRJMHKFFAH38CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧е┴ж│дQдн╡є31~60╕╣,28.25,жэ,,,10402,дgжa1л╪кл1иожь0,дн╝h,10,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0950124,111.35,3,2,2,ж│,ж│,7200000,64661,,0.0,0,,SPTNMLRJMHKFFAH48CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧╖Oе·╡є1~30╕╣,21.2,жэ,,,10401,дgжa2л╪кл1иожь0,дн╝h,5,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0730424,97.82,3,2,2,ж│,╡L,3150000,32202,,0.0,0,,RPSNMLOKMHKFFAH08CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧╖qдG╡є1~30╕╣,16.56,жэ,,,10401,дgжa1л╪кл2иожь1,е|╝h,17,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830713,195.3,4,2,2,ж│,ж│,9680000,49567,йY╣Dенн▒,0.0,0,,RPPQMLKKMHKFFAH67CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧е┴ж│дн╡є61~90╕╣,19.45,жэ,,,10403,дgжa1л╪кл1иожь1,дQ╝h,12,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0891128,183.17000000000002,4,2,2,ж│,╡L,1874946,10236,йY╣Dенн▒,0.0,0,дG┐╦╡е╢б╢R╜ц,RPQRMLMLMHKFFAH18CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧дп╖O╕Ї151~180╕╣,3.84,жэ,,,10403,дgжa1л╪кл1иожь0,дK╝h,12,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0840805,28.700000000000003,1,0,1,ж│,ж│,1400000,48780,,0.0,0,,RPPNMLOLLHKFFBH87CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧└Їжш╕ЇдGмq300л╤1~30╕╣,6.49,жэ,,,10403,дgжa2л╪кл1иожь1,дн╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1000628,88.38999999999999,2,1,1,ж│,ж│,5975000,67598,йY╣Dенн▒,15.52,0,,RPWOMLOLLHKFFBH68CA
╞[н╡░╧,дgжa,┬┼оHмq361~390жa╕╣,173.0,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,10402,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1366700,7900,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPTQMLNLLHKFFBH48CA
╞[н╡░╧,й╨жa(дgжa+л╪кл),оч╢щел╞[н╡░╧┤Iж│╕Ї31~60╕╣,197.08,жэ,,,10403,дgжa1л╪кл1иожь0,е■,5,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030509,394.57,4,2,5,ж│,ж│,22000000,55757,,0.0,0,,RPWQMLNLLHKFFBH78CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧дjдпдG╡є1~30╕╣,5.41,жэ,,,10402,дgжa1л╪кл1иожь0,дK╝h,8,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0920521,27.17,1,0,1,ж│,ж│,3200000,117777,,0.0,0,,RPUOMLNLLHKFFBH38CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧▓°╖q╕Ї829л╤31~60╕╣,31.88,жэ,,,10402,дgжa1л╪кл1иожь1,дн╝h,14,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030725,210.47000000000003,3,2,2,ж│,ж│,13060000,63406,йY╣Dенн▒,25.0,1300000,,RPRNMLPLLHKFFBH18CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧▓°╖q╕Ї829л╤1~30╕╣,24.37,жэ,,,10402,дgжa1л╪кл1иожь1,дC╝h,12,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030725,161.10000000000002,3,2,2,ж│,ж│,10980000,71124,йY╣Dенн▒,25.0,1300000,,RPSNMLPLLHKFFBH28CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧▓°╖q╕Ї829л╤1~30╕╣,26.49,жэ,,,10403,дgжa1л╪кл1иожь1,дT╝h,12,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030725,174.89999999999998,3,2,2,ж│,ж│,9880000,57572,йY╣Dенн▒,25.0,1250000,,RPTNMLPLLHKFFBH38CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧▓°╖q╕Ї829л╤1~30╕╣,18.98,жэ,,,10402,дgжa1л╪кл1иожь1,дQд@╝h,12,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030725,125.49000000000001,2,2,1,ж│,ж│,8290000,69559,йY╣Dенн▒,25.0,1300000,,RPUNMLPLLHKFFBH48CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧└sйMдG╡є331~360╕╣,22.14,жэ,,,10402,дgжa1л╪кл1иожь0,дн╝h,9,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840518,121.35000000000001,3,2,2,ж│,ж│,4890000,40297,,0.0,0,,RPPNMLPLLHKFFBH97CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧└sдs╡є16л╤1~30╕╣,74.0,жэ,,,10211,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031201,261.78,6,2,7,ж│,╡L,8800000,33616,,0.0,0,,RPPQMLPLLHKFFBH28CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧лn╢щдG╕Ї271~300╕╣,30.2,жэ,,,10402,дgжa4л╪кл1иожь2,дQд@╝h,12,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1010827,219.9,3,2,2,ж│,ж│,12500000,56844,йY╣Dенн▒,0.0,0,,RPWOMLRLLHKFFBH98CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧е\╛╟╕Ї31~60╕╣,24.77,жэ,,,10403,дgжa1л╪кл1иожь1,дн╝h,7,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830712,140.14000000000001,3,2,2,ж│,ж│,5100000,36392,йY╣Dенн▒,0.0,0,,RPOOMLRLLHKFFBH18CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧дj┤╝╡є1~30╕╣,7.69,жэ,,,10401,дgжa1л╪кл1иожь0,дн╝h,5,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0780529,28.84,1,0,1,ж│,ж│,1100000,38141,,0.0,0,,RPSNMLRLLHKFFBH48CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧╖O┤fдT╡є31~60╕╣,4.67,░╙,,,10402,дgжa1л╪кл1иожь0,дK╝h,21,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0901026,46.839999999999996,1,1,1,ж│,ж│,4120000,87959,,0.0,0,,RPVNMLRLLHKFFBH78CA
╞[н╡░╧,дgжa,дu╖~░╧мqдGдpмq331~360жa╕╣,166.0,,дu╖~░╧,дB║╪л╪┐vе╬жa,10401,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,10320000,62169,,0.0,0,,RPXPMLKMLHKFFBH58CA
дд├c░╧,дgжa,┬∙└нмq1381~1410жa╕╣,183.72,░╙,,,10312,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,16671960,90747,,0.0,0,,RPSOMLLMLHKFFBH08CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧е\╛╟╕Ї31~60╕╣,18.27,жэ,,,10402,дgжa1л╪кл1иожь0,е|╝h,7,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830712,102.38,3,2,2,ж│,ж│,5142000,50225,,0.0,0,╕╦н╫╢O:673000,RPQQMLSJMHKFFBH58CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧║╓мPдн╡є61~90╕╣,95.96,жэ,,,10403,дgжa1л╪кл1иожь0,е■,5,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1011030,368.05,5,2,7,ж│,ж│,27380000,74392,,0.0,0,,RPXQMLOLMHKFFBH09CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧лс╝dдG╕Ї201л╤1~30╕╣,10.49,жэ,,,10402,дgжa1л╪кл1иожь0,д╗╝h,10,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0911230,78.91,3,1,1,ж│,ж│,4362000,55278,,0.0,0,,RPQNMLNJMHKFFBH77CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧║aе┴╕Ї165л╤1~30╕╣,18.61,жэ,,,10401,дgжa1л╪кл1иожь0,е|╝h,6,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0811221,90.3,2,1,1,ж│,ж│,3830000,42414,,0.0,0,,RPPNMLOJMHKFFBH77CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧е┴▒┌╕Ї271~300╕╣,16.31,жэ,,,10312,дgжa1л╪кл1иожь1,дT╝h,7,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830604,107.28,3,2,2,ж│,ж│,5000000,46607,д╔н░╛ў▒ё,0.0,0,,RPWOMLRJMHKFFBH88CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧жш╢щ╕Ї91~120╕╣,118.63,,дu╖~░╧,дB║╪л╪┐vе╬жa,10403,дgжa4л╪кл1иожь0,е■,4,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1020923,378.78000000000003,5,2,5,ж│,ж│,28000000,73922,,0.0,0,,RPQQMLLJMHKFFBH87CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧▒j░ъ╕Ї91~120╕╣,71.66,жэ,,,10402,дgжa1л╪кл1иожь0,е■,2,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0780624,116.67,4,2,3,ж│,╡L,12000000,102854,,0.0,0,,RPVNMLMJMHKFFBH18CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧└s╝ц╢mдzл░╕Ї181л╤8з╦1~30╕╣,92.94,,╢mз°░╧,дA║╪л╪┐vе╬жa,10403,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1020425,186.45000000000002,4,2,3,ж│,ж│,9250000,49611,,0.0,0,,RPQNMLNLLHKFFCH97CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧ж█е╤╡є31л╤1~30╕╣,77.1,,╢mз°░╧,дA║╪л╪┐vе╬жa,10402,дgжa1л╪кл1иожь0,е■,2,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0701216,96.0,3,2,2,ж│,╡L,4300000,44792,,0.0,0,,RPSPMLNLLHKFFCH38CA
дj╖╦░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдj╖╦░╧│╙зQ╡є97л╤16з╦1~30╕╣,25.69,жэ,,,10401,дgжa1л╪кл2иожь1,д╗╝h,6,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840121,143.96,3,2,2,ж│,ж│,3750000,26049,йY╣Dенн▒,0.0,0,,RPPQMLNLLHKFFCH18CA
дj╖╦░╧,й╨жa(дgжa+л╪кл),оч╢щелдj╖╦░╧дхд╞╕Ї59л╤1~30╕╣,19.4,жэ,,,10402,дgжa1л╪кл1иожь0,д╗╝h,6,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830709,90.61000000000001,3,2,1,ж│,ж│,2400000,26487,,0.0,0,,RPSQMLNLLHKFFCH48CA
└s╝ц░╧,дgжa,дTкLмq421~450жa╕╣,5070.57,,д@пы╣A╖~░╧,╣Aкке╬жa,10402,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,60400000,11912,,0.0,0,,RPXQMLNLLHKFFCH98CA
└s╝ц░╧,дgжa,лn└sмq961~990жa╕╣,61.69,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,10312,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1600000,25936,,0.0,0,┐╦д═├ЎлY╢бдзецйЎбC,RPRNMLOLLHKFFCH18CA
└s╝ц░╧,дgжa,лn└sмq991~1020жa╕╣,192.06,╣A,,,10312,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2500000,13017,,0.0,0,,RPSNMLOLLHKFFCH28CA
дj╖╦░╧,й╨жa(дgжa+л╪кл),оч╢щелдj╖╦░╧д╤▓╗╡є61~90╕╣,87.0,жэ,,,10403,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0810427,178.7,4,2,3,ж│,╡L,10330000,57806,,0.0,0,1. е╗ецйЎеtж│дgжa╝Wн╚╡|ж@нp12╕U6941д╕м░╢RдшдфеIбC2.е╗дг░╩▓гецйЎлY╜цдшж│╢┼┼v╢┼░╚░▌├Dй╥еX╜цбC3.е╗дг░╩▓гецйЎй|ж│п▓л╬л┤м∙,RPWNMLOLLHKFFCH68CA
дj╖╦░╧,дgжa,п╩дlмqп╩дlдpмq91~120жa╕╣,133.17,,╢mз°░╧,дA║╪л╪┐vе╬жa,10403,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2100000,15769,,0.0,0,,RPORMLPLLHKFFCH38CA
дj╖╦░╧,дgжa,к└идмq121~150жa╕╣,3274.26,,пSйw╣A╖~░╧,╣Aкке╬жa,10401,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,15847360,4840,,0.0,0,,RPSNMLRJMHKFFCH48CA
дj╖╦░╧,дgжa,дT╝hмqдT╝hдpмq1141~1170жa╕╣,371.0,,н╖┤║░╧,д■║╪л╪┐vе╬жa,10402,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,10600000,28571,,0.0,0,,RPTOMLRJMHKFFCH68CA
└s╝ц░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел└s╝ц░╧е┴▒j╡є31~60╕╣,22.45,ифеL,,,10403,дgжa2л╪кл1иожь1,е|╝h,14,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0870407,87.43,1,1,1,ж│,╡L,2000000,22875,йY╣Dенн▒,36.24,0,,RPVPMLKMLHKFFCH48CA
дj╖╦░╧,й╨жa(дgжa+л╪кл),оч╢щелдj╖╦░╧дд╡╪╕Ї52л╤1~30╕╣,70.0,жэ,,,10402,дgжa1л╪кл1иожь0,е■,2,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0750505,86.86,0,0,0,╡L,╡L,4000000,46051,,0.0,0,,RPQOMLLMLHKFFCH97CA
дj╖╦░╧,дgжa,дпдхмq2011~2040жa╕╣,686.1,ифеL,,,10403,дgжa4л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5000000,7288,,0.0,0,,RPTNMLLJMHKFFCH97CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧н√е╗╕Ї31~60╕╣,110.17,жэ,,,10402,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1000125,210.68,4,2,2,ж│,╡L,9000000,42719,,0.0,0,,RPVOMLKLLHKFFDH38CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧е┴▒┌╕Їднмq147л╤7з╦1~30╕╣,89.99,жэ,,,10403,дgжa1л╪кл1иожь0,е■,2,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0700210,96.48,4,2,2,ж│,╡L,2300000,23839,,0.0,0,,RPPNMLOLLHKFFDH08CA
╖sл╬░╧,дgжa,╡f▒CБ╨мq361~390жa╕╣,2850.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10402,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,17670000,6200,,0.0,0,,RPPOMLNLLHKFFDH08CA
┤_┐│░╧,дgжa,░Є░ъмгмq931~960жa╕╣,3330.0,,д@пы╣A╖~░╧,╣Aкке╬жa,10402,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1000000,300,,0.0,0,,RPPNMLLKMHKFFCH67CA
└s╝ц░╧,дgжa,░╖жцмq361~390жa╕╣,2502.77,,д@пы╣A╖~░╧,╣Aкке╬жa,10401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,22700000,9070,,0.0,0,,RPOOMLTJMHKFFCH38CA
